x,E,dE,index,job,run,basis,xc,external_force,ix_c,ix_n,system,frame,error,msg,type,time,d,cwd,resname_c,resname_n,frame_index
0.3093219,28.67683,17.89767,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3146398,25.52744,17.87963,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3199578,21.97929,17.84043,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3252757,18.39639,17.76825,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3305936,15.76787,17.72586,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3359116,14.47677,17.6662,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3412295,12.4188,17.69478,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3465474,10.37889,17.69152,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3518654,7.850217,17.70956,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3571833,5.523524,17.80538,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3625012,3.496221,17.83972,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3678191,1.463955,17.82848,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3731371,-0.4558832,17.83407,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.378455,-2.276802,17.86865,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3837729,-4.606769,17.8976,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3890909,-6.805041,17.87804,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3944088,-8.429515,17.88079,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.3997267,-10.60766,17.88038,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4050447,-12.90858,17.8836,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4103626,-15.24897,17.87999,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4156805,-17.48941,17.88203,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4209985,-19.10064,17.96514,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4263164,-19.55562,18.00693,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4316343,-24.10241,17.8549,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4369523,-26.29465,17.85589,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4422702,-27.67257,17.86703,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4475881,-29.23827,17.87925,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4529061,-30.67986,17.86032,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.458224,-32.17751,17.84352,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4635419,-34.52147,17.84173,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4688598,-36.1466,17.83832,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4741778,-38.35705,17.83124,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4794957,-40.62107,17.89993,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4848136,-43.77584,17.87678,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4901316,-44.69094,17.79777,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.4954495,-46.38757,17.76391,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5007674,-47.62901,17.76406,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5060854,-48.11832,17.76984,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5114033,-50.01247,17.72988,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5167212,-50.80708,17.75841,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5220392,-52.59542,17.82779,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5273571,-54.16817,17.86136,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.532675,-56.08375,18.0005,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.537993,-57.74684,17.88853,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5433109,-59.82369,17.79528,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5486288,-61.6516,17.6703,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5539468,-62.6484,17.67185,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5592647,-63.7337,17.72809,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5645826,-64.53849,17.74842,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5699005,-65.03702,17.75926,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5752185,-65.448,17.72709,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5805364,-67.07338,17.72856,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5858543,-68.33686,17.73922,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5911723,-69.64365,17.70142,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.5964902,-70.82948,17.76723,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6018081,-72.22216,17.77268,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6071261,-72.66031,17.77212,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.612444,-73.16109,17.76592,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6177619,-74.54739,17.78525,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6230799,-75.54308,17.74457,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6283978,-75.70836,17.7152,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6337157,-77.42914,17.70628,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6390337,-78.4909,17.71883,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6443516,-80.01187,17.72028,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6496695,-82.49458,17.72042,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6549875,-84.57785,17.72044,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.6603054,-83.57883,17.72044,100,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,single,95,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000266) needs to be non-negative\n\n,Error.GmxError,1.698,0.127368,run_6/f-603/ixs-1466-1468/single/frame-95,HYP856,GLY857,1
0.1392496,0.0,0.0,113,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,triple,91,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000146) needs to be non-negative\n\n,Error.GmxError,1.898,0.130977,run_6/f-603/ixs-1466-1468/triple/frame-91,HYP856,GLY857,1
0.1422613,-1.120677,0.3745639,113,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,triple,91,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000146) needs to be non-negative\n\n,Error.GmxError,1.898,0.130977,run_6/f-603/ixs-1466-1468/triple/frame-91,HYP856,GLY857,1
0.1452729,-6.09578,0.7846332,113,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,triple,91,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000146) needs to be non-negative\n\n,Error.GmxError,1.898,0.130977,run_6/f-603/ixs-1466-1468/triple/frame-91,HYP856,GLY857,1
0.1482845,-7.226021,0.7354903,113,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,triple,91,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000146) needs to be non-negative\n\n,Error.GmxError,1.898,0.130977,run_6/f-603/ixs-1466-1468/triple/frame-91,HYP856,GLY857,1
0.1512962,-7.634102,0.5561401,113,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,triple,91,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000146) needs to be non-negative\n\n,Error.GmxError,1.898,0.130977,run_6/f-603/ixs-1466-1468/triple/frame-91,HYP856,GLY857,1
0.1543078,-8.094152,0.3577214,113,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,triple,91,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000146) needs to be non-negative\n\n,Error.GmxError,1.898,0.130977,run_6/f-603/ixs-1466-1468/triple/frame-91,HYP856,GLY857,1
0.1573195,-7.120986,0.570686,113,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,triple,91,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000146) needs to be non-negative\n\n,Error.GmxError,1.898,0.130977,run_6/f-603/ixs-1466-1468/triple/frame-91,HYP856,GLY857,1
0.1603311,-5.63768,0.6277245,113,wethyd,run_6,TZV2P-MOLOPT-GTH,PBE,603,1466,1468,triple,91,True,Fatal error:\nPull reference distance for coordinate 3 (-0.000146) needs to be non-negative\n\n,Error.GmxError,1.898,0.130977,run_6/f-603/ixs-1466-1468/triple/frame-91,HYP856,GLY857,1
